Número de documentos(preguntas) del corpus : 984
Número de palabras del corpus: 5535
Palabra: 12560 Frec: 0 LogProb: -13.991256099283266
Palabra: 12638 Frec: 0 LogProb: -13.991256099283266
Palabra: 127 Frec: 0 LogProb: -13.991256099283266
Palabra: 128bit Frec: 0 LogProb: -13.991256099283266
Palabra: 13 Frec: 0 LogProb: -13.991256099283266
Palabra: 13119 Frec: 0 LogProb: -13.991256099283266
Palabra: 1325 Frec: 0 LogProb: -13.991256099283266
Palabra: 13t11 Frec: 0 LogProb: -13.991256099283266
Palabra: 14 Frec: 1 LogProb: -12.991256099283264
Palabra: 14795 Frec: 0 LogProb: -13.991256099283266
Palabra: 15 Frec: 0 LogProb: -13.991256099283266
Palabra: 15min Frec: 0 LogProb: -13.991256099283266
Palabra: 16 Frec: 0 LogProb: -13.991256099283266
Palabra: 170m Frec: 0 LogProb: -13.991256099283266
Palabra: 18 Frec: 0 LogProb: -13.991256099283266
Palabra: 1900 Frec: 0 LogProb: -13.991256099283266
Palabra: 1970 Frec: 0 LogProb: -13.991256099283266
Palabra: 1d Frec: 0 LogProb: -13.991256099283266
Palabra: 1ga Frec: 0 LogProb: -13.991256099283266
Palabra: 1p Frec: 0 LogProb: -13.991256099283266
Palabra: 1s Frec: 0 LogProb: -13.991256099283266
Palabra: 1z0 Frec: 0 LogProb: -13.991256099283266
Palabra: 2 Frec: 2 LogProb: -12.40629359856211
Palabra: 20 Frec: 0 LogProb: -13.991256099283266
Palabra: 200 Frec: 1 LogProb: -12.991256099283264
Palabra: 2000 Frec: 0 LogProb: -13.991256099283266
Palabra: 2002 Frec: 0 LogProb: -13.991256099283266
Palabra: 2003 Frec: 0 LogProb: -13.991256099283266
Palabra: 2005 Frec: 0 LogProb: -13.991256099283266
Palabra: 2007 Frec: 0 LogProb: -13.991256099283266
Palabra: 2008 Frec: 0 LogProb: -13.991256099283266
Palabra: 2009 Frec: 0 LogProb: -13.991256099283266
Palabra: 2009b Frec: 0 LogProb: -13.991256099283266
Palabra: 2010 Frec: 0 LogProb: -13.991256099283266
Palabra: 2058 Frec: 0 LogProb: -13.991256099283266
Palabra: 206 Frec: 0 LogProb: -13.991256099283266
Palabra: 209px Frec: 0 LogProb: -13.991256099283266
Palabra: 2147352567 Frec: 0 LogProb: -13.991256099283266
Palabra: 23 Frec: 0 LogProb: -13.991256099283266
Palabra: 24 Frec: 1 LogProb: -12.991256099283264
Palabra: 2400 Frec: 0 LogProb: -13.991256099283266
Palabra: 25 Frec: 0 LogProb: -13.991256099283266
Palabra: 25293 Frec: 0 LogProb: -13.991256099283266
Palabra: 255 Frec: 0 LogProb: -13.991256099283266
Palabra: 266 Frec: 0 LogProb: -13.991256099283266
Palabra: 27 Frec: 0 LogProb: -13.991256099283266
Palabra: 27101 Frec: 0 LogProb: -13.991256099283266
Palabra: 28 Frec: 0 LogProb: -13.991256099283266
Palabra: 28579 Frec: 0 LogProb: -13.991256099283266
Palabra: 2b Frec: 0 LogProb: -13.991256099283266
Palabra: 2c Frec: 0 LogProb: -13.991256099283266
Palabra: 2checkout Frec: 0 LogProb: -13.991256099283266
Palabra: 2d Frec: 0 LogProb: -13.991256099283266
Palabra: 2k7 Frec: 0 LogProb: -13.991256099283266
Palabra: 2k8 Frec: 0 LogProb: -13.991256099283266
Palabra: 2n Frec: 0 LogProb: -13.991256099283266
Palabra: 2nd Frec: 0 LogProb: -13.991256099283266
Palabra: 3 Frec: 2 LogProb: -12.40629359856211
Palabra: 300 Frec: 0 LogProb: -13.991256099283266
Palabra: 301 Frec: 0 LogProb: -13.991256099283266
Palabra: 302 Frec: 0 LogProb: -13.991256099283266
Palabra: 303 Frec: 0 LogProb: -13.991256099283266
Palabra: 304 Frec: 0 LogProb: -13.991256099283266
Palabra: 30m Frec: 0 LogProb: -13.991256099283266
Palabra: 31600 Frec: 0 LogProb: -13.991256099283266
Palabra: 32 Frec: 1 LogProb: -12.991256099283264
Palabra: 3221225477 Frec: 0 LogProb: -13.991256099283266
Palabra: 32bit Frec: 0 LogProb: -13.991256099283266
Palabra: 336027900 Frec: 0 LogProb: -13.991256099283266
Palabra: 3954275 Frec: 0 LogProb: -13.991256099283266
Palabra: 3d Frec: 0 LogProb: -13.991256099283266
Palabra: 3g Frec: 1 LogProb: -12.991256099283264
Palabra: 3m Frec: 0 LogProb: -13.991256099283266
Palabra: 3rd Frec: 0 LogProb: -13.991256099283266
Palabra: 4 Frec: 3 LogProb: -11.991256099283264
Palabra: 40 Frec: 0 LogProb: -13.991256099283266
Palabra: 400 Frec: 0 LogProb: -13.991256099283266
Palabra: 4000 Frec: 0 LogProb: -13.991256099283266
Palabra: 400k Frec: 0 LogProb: -13.991256099283266
Palabra: 401 Frec: 0 LogProb: -13.991256099283266
Palabra: 403 Frec: 0 LogProb: -13.991256099283266
Palabra: 4030 Frec: 0 LogProb: -13.991256099283266
Palabra: 4031 Frec: 0 LogProb: -13.991256099283266
Palabra: 404 Frec: 0 LogProb: -13.991256099283266
Palabra: 404s Frec: 0 LogProb: -13.991256099283266
Palabra: 405 Frec: 0 LogProb: -13.991256099283266
Palabra: 408 Frec: 0 LogProb: -13.991256099283266
Palabra: 409 Frec: 0 LogProb: -13.991256099283266
Palabra: 42s02 Frec: 0 LogProb: -13.991256099283266
Palabra: 443 Frec: 0 LogProb: -13.991256099283266
Palabra: 45 Frec: 0 LogProb: -13.991256099283266
Palabra: 46 Frec: 0 LogProb: -13.991256099283266
Palabra: 47 Frec: 0 LogProb: -13.991256099283266
Palabra: 4795e Frec: 0 LogProb: -13.991256099283266
Palabra: 4gb Frec: 0 LogProb: -13.991256099283266
Palabra: 4th Frec: 0 LogProb: -13.991256099283266
Palabra: 4x Frec: 0 LogProb: -13.991256099283266
Palabra: 5 Frec: 4 LogProb: -11.669328004395904
Palabra: 50 Frec: 0 LogProb: -13.991256099283266
Palabra: 500 Frec: 0 LogProb: -13.991256099283266
Palabra: 501 Frec: 0 LogProb: -13.991256099283266
Palabra: 502 Frec: 0 LogProb: -13.991256099283266
Palabra: 503 Frec: 0 LogProb: -13.991256099283266
Palabra: 50727 Frec: 0 LogProb: -13.991256099283266
Palabra: 55 Frec: 0 LogProb: -13.991256099283266
Palabra: 563 Frec: 0 LogProb: -13.991256099283266
Palabra: 5g Frec: 0 LogProb: -13.991256099283266
Palabra: 5pm Frec: 0 LogProb: -13.991256099283266
Palabra: 6 Frec: 2 LogProb: -12.40629359856211
Palabra: 60 Frec: 1 LogProb: -12.991256099283264
Palabra: 63 Frec: 0 LogProb: -13.991256099283266
Palabra: 64 Frec: 2 LogProb: -12.40629359856211
Palabra: 643853 Frec: 0 LogProb: -13.991256099283266
Palabra: 64bit Frec: 1 LogProb: -12.991256099283264
Palabra: 64bits Frec: 0 LogProb: -13.991256099283266
Palabra: 65536 Frec: 0 LogProb: -13.991256099283266
Palabra: 6i Frec: 0 LogProb: -13.991256099283266
Palabra: 6x Frec: 0 LogProb: -13.991256099283266
Palabra: 6x6 Frec: 0 LogProb: -13.991256099283266
Palabra: 7 Frec: 0 LogProb: -13.991256099283266
Palabra: 70 Frec: 0 LogProb: -13.991256099283266
Palabra: 700 Frec: 1 LogProb: -12.991256099283264
Palabra: 701 Frec: 0 LogProb: -13.991256099283266
Palabra: 7129 Frec: 0 LogProb: -13.991256099283266
Palabra: 77 Frec: 0 LogProb: -13.991256099283266
Palabra: 777 Frec: 0 LogProb: -13.991256099283266
Palabra: 7a2e0f92 Frec: 0 LogProb: -13.991256099283266
Palabra: 8 Frec: 0 LogProb: -13.991256099283266
Palabra: 80 Frec: 0 LogProb: -13.991256099283266
Palabra: 800 Frec: 1 LogProb: -12.991256099283264
Palabra: 8000 Frec: 0 LogProb: -13.991256099283266
Palabra: 80020009 Frec: 0 LogProb: -13.991256099283266
Palabra: 8080 Frec: 0 LogProb: -13.991256099283266
Palabra: 8859 Frec: 0 LogProb: -13.991256099283266
Palabra: 8i Frec: 0 LogProb: -13.991256099283266
Palabra: 9 Frec: 0 LogProb: -13.991256099283266
Palabra: 90 Frec: 0 LogProb: -13.991256099283266
Palabra: 91 Frec: 0 LogProb: -13.991256099283266
Palabra: 95 Frec: 0 LogProb: -13.991256099283266
Palabra: 97 Frec: 0 LogProb: -13.991256099283266
Palabra: 99 Frec: 0 LogProb: -13.991256099283266
Palabra: 9am Frec: 0 LogProb: -13.991256099283266
Palabra: 9i Frec: 0 LogProb: -13.991256099283266
Palabra: _ Frec: 0 LogProb: -13.991256099283266
Palabra: ____ Frec: 0 LogProb: -13.991256099283266
Palabra: __line__ Frec: 0 LogProb: -13.991256099283266
Palabra: __module_registered Frec: 0 LogProb: -13.991256099283266
Palabra: _a3jo Frec: 0 LogProb: -13.991256099283266
Palabra: _best_ Frec: 0 LogProb: -13.991256099283266
Palabra: _class Frec: 0 LogProb: -13.991256099283266
Palabra: _dynamic_ Frec: 0 LogProb: -13.991256099283266
Palabra: _get Frec: 0 LogProb: -13.991256099283266
Palabra: _jms_text_message Frec: 0 LogProb: -13.991256099283266
Palabra: _layouts Frec: 0 LogProb: -13.991256099283266
Palabra: _main Frec: 0 LogProb: -13.991256099283266
Palabra: _menu Frec: 0 LogProb: -13.991256099283266
Palabra: _preparelayout Frec: 0 LogProb: -13.991256099283266
Palabra: _preprocess Frec: 0 LogProb: -13.991256099283266
Palabra: _redirect Frec: 0 LogProb: -13.991256099283266
Palabra: _root_ Frec: 0 LogProb: -13.991256099283266
Palabra: _server Frec: 0 LogProb: -13.991256099283266
Palabra: _session Frec: 0 LogProb: -13.991256099283266
Palabra: _svn Frec: 0 LogProb: -13.991256099283266
Palabra: a1 Frec: 0 LogProb: -13.991256099283266
Palabra: a2 Frec: 0 LogProb: -13.991256099283266
Palabra: aac Frec: 1 LogProb: -12.991256099283264
Palabra: ab Frec: 0 LogProb: -13.991256099283266
Palabra: abandoned Frec: 0 LogProb: -13.991256099283266
Palabra: abc Frec: 0 LogProb: -13.991256099283266
Palabra: ability Frec: 0 LogProb: -13.991256099283266
Palabra: abiltiy Frec: 0 LogProb: -13.991256099283266
Palabra: able Frec: 1 LogProb: -12.991256099283264
Palabra: abort Frec: 0 LogProb: -13.991256099283266
Palabra: abouticondata Frec: 0 LogProb: -13.991256099283266
Palabra: abrecordref Frec: 1 LogProb: -12.991256099283264
Palabra: absence Frec: 0 LogProb: -13.991256099283266
Palabra: absolute Frec: 0 LogProb: -13.991256099283266
Palabra: abstract Frec: 1 LogProb: -12.991256099283264
Palabra: abstractapplicationcontext Frec: 0 LogProb: -13.991256099283266
Palabra: abstractentitytuplizer Frec: 0 LogProb: -13.991256099283266
Palabra: abstraction Frec: 0 LogProb: -13.991256099283266
Palabra: abstracttransactionaljunit4springcontexttests Frec: 0 LogProb: -13.991256099283266
Palabra: abstractview Frec: 0 LogProb: -13.991256099283266
Palabra: absurd Frec: 0 LogProb: -13.991256099283266
Palabra: abused Frec: 0 LogProb: -13.991256099283266
Palabra: abybody Frec: 0 LogProb: -13.991256099283266
Palabra: academic Frec: 0 LogProb: -13.991256099283266
Palabra: accelerating Frec: 0 LogProb: -13.991256099283266
Palabra: acceleration Frec: 0 LogProb: -13.991256099283266
Palabra: accent Frec: 0 LogProb: -13.991256099283266
Palabra: accented Frec: 0 LogProb: -13.991256099283266
Palabra: accept Frec: 0 LogProb: -13.991256099283266
Palabra: acceptable Frec: 0 LogProb: -13.991256099283266
Palabra: accepted Frec: 1 LogProb: -12.991256099283264
Palabra: accepting Frec: 0 LogProb: -13.991256099283266
Palabra: accepts Frec: 0 LogProb: -13.991256099283266
Palabra: accesed Frec: 0 LogProb: -13.991256099283266
Palabra: accesing Frec: 1 LogProb: -12.991256099283264
Palabra: access Frec: 4 LogProb: -11.669328004395904
Palabra: accessdecisionmanager Frec: 0 LogProb: -13.991256099283266
Palabra: accessdenied Frec: 0 LogProb: -13.991256099283266
Palabra: accessed Frec: 0 LogProb: -13.991256099283266
Palabra: accessibility Frec: 1 LogProb: -12.991256099283264
Palabra: accessible Frec: 0 LogProb: -13.991256099283266
Palabra: accessing Frec: 0 LogProb: -13.991256099283266
Palabra: accessor Frec: 0 LogProb: -13.991256099283266
Palabra: accessors Frec: 1 LogProb: -12.991256099283264
Palabra: accesss Frec: 0 LogProb: -13.991256099283266
Palabra: accident Frec: 0 LogProb: -13.991256099283266
Palabra: accidental Frec: 0 LogProb: -13.991256099283266
Palabra: accidentally Frec: 1 LogProb: -12.991256099283264
Palabra: according Frec: 0 LogProb: -13.991256099283266
Palabra: accordingly Frec: 0 LogProb: -13.991256099283266
Palabra: accordion Frec: 0 LogProb: -13.991256099283266
Palabra: account Frec: 0 LogProb: -13.991256099283266
Palabra: accounts Frec: 0 LogProb: -13.991256099283266
Palabra: accross Frec: 0 LogProb: -13.991256099283266
Palabra: accumulated Frec: 0 LogProb: -13.991256099283266
Palabra: accuracy Frec: 0 LogProb: -13.991256099283266
Palabra: accurate Frec: 0 LogProb: -13.991256099283266
Palabra: accurately Frec: 0 LogProb: -13.991256099283266
Palabra: acegi Frec: 0 LogProb: -13.991256099283266
Palabra: acessing Frec: 0 LogProb: -13.991256099283266
Palabra: acheive Frec: 0 LogProb: -13.991256099283266
Palabra: achieve Frec: 0 LogProb: -13.991256099283266
Palabra: achieved Frec: 0 LogProb: -13.991256099283266
Palabra: achievieng Frec: 0 LogProb: -13.991256099283266
Palabra: achieving Frec: 0 LogProb: -13.991256099283266
Palabra: achive Frec: 0 LogProb: -13.991256099283266
Palabra: ack Frec: 0 LogProb: -13.991256099283266
Palabra: acl Frec: 0 LogProb: -13.991256099283266
Palabra: acls Frec: 0 LogProb: -13.991256099283266
Palabra: acquire Frec: 0 LogProb: -13.991256099283266
Palabra: acquisition Frec: 0 LogProb: -13.991256099283266
Palabra: act Frec: 1 LogProb: -12.991256099283264
Palabra: acting Frec: 0 LogProb: -13.991256099283266
Palabra: action Frec: 4 LogProb: -11.669328004395904
Palabra: actionlink Frec: 0 LogProb: -13.991256099283266
Palabra: actionmessages Frec: 0 LogProb: -13.991256099283266
Palabra: actions Frec: 2 LogProb: -12.40629359856211
Palabra: actionscript Frec: 0 LogProb: -13.991256099283266
Palabra: activate Frec: 1 LogProb: -12.991256099283264
Palabra: activated Frec: 0 LogProb: -13.991256099283266
Palabra: activating Frec: 0 LogProb: -13.991256099283266
Palabra: activation Frec: 0 LogProb: -13.991256099283266
Palabra: activator Frec: 0 LogProb: -13.991256099283266
Palabra: active Frec: 1 LogProb: -12.991256099283264
Palabra: activecell Frec: 0 LogProb: -13.991256099283266
Palabra: activecollab Frec: 0 LogProb: -13.991256099283266
Palabra: activedirectory Frec: 0 LogProb: -13.991256099283266
Palabra: activemq Frec: 0 LogProb: -13.991256099283266
Palabra: activerecord Frec: 0 LogProb: -13.991256099283266
Palabra: activex Frec: 0 LogProb: -13.991256099283266
Palabra: activexobject Frec: 0 LogProb: -13.991256099283266
Palabra: activiting Frec: 0 LogProb: -13.991256099283266
Palabra: activity Frec: 1 LogProb: -12.991256099283264
Palabra: actor Frec: 0 LogProb: -13.991256099283266
Palabra: actors Frec: 0 LogProb: -13.991256099283266
Palabra: actual Frec: 0 LogProb: -13.991256099283266
Palabra: actually Frec: 0 LogProb: -13.991256099283266
Palabra: ad Frec: 0 LogProb: -13.991256099283266
Palabra: adapter Frec: 0 LogProb: -13.991256099283266
Palabra: adapters Frec: 0 LogProb: -13.991256099283266
Palabra: adapting Frec: 0 LogProb: -13.991256099283266
Palabra: add Frec: 16 LogProb: -9.903793258032927
Palabra: add_action Frec: 0 LogProb: -13.991256099283266
Palabra: addapplicationfont Frec: 0 LogProb: -13.991256099283266
Palabra: addattributetofilter Frec: 0 LogProb: -13.991256099283266
Palabra: addchild Frec: 0 LogProb: -13.991256099283266
Palabra: added Frec: 2 LogProb: -12.40629359856211
Palabra: addendum Frec: 0 LogProb: -13.991256099283266
Palabra: addfieldtofilter Frec: 0 LogProb: -13.991256099283266
Palabra: addiing Frec: 0 LogProb: -13.991256099283266
Palabra: addin Frec: 0 LogProb: -13.991256099283266
Palabra: adding Frec: 6 LogProb: -11.183901177225662
Palabra: addins Frec: 0 LogProb: -13.991256099283266
Palabra: addition Frec: 0 LogProb: -13.991256099283266
Palabra: additional Frec: 1 LogProb: -12.991256099283264
Palabra: additionaly Frec: 0 LogProb: -13.991256099283266
Palabra: additions Frec: 0 LogProb: -13.991256099283266
Palabra: addlanguage Frec: 0 LogProb: -13.991256099283266
Palabra: addobserver Frec: 1 LogProb: -12.991256099283264
Palabra: addoleobject Frec: 0 LogProb: -13.991256099283266
Palabra: addon Frec: 0 LogProb: -13.991256099283266
Palabra: addoutputfilterbytype Frec: 0 LogProb: -13.991256099283266
Palabra: addref Frec: 0 LogProb: -13.991256099283266
Palabra: address Frec: 6 LogProb: -11.183901177225662
Palabra: addresses Frec: 0 LogProb: -13.991256099283266
Palabra: addressing Frec: 0 LogProb: -13.991256099283266
Palabra: addrole Frec: 0 LogProb: -13.991256099283266
Palabra: addroledef Frec: 0 LogProb: -13.991256099283266
Palabra: adds Frec: 0 LogProb: -13.991256099283266
Palabra: addsolution Frec: 0 LogProb: -13.991256099283266
Palabra: addtional Frec: 0 LogProb: -13.991256099283266
Palabra: addvertising Frec: 0 LogProb: -13.991256099283266
Palabra: addwidget Frec: 0 LogProb: -13.991256099283266
Palabra: adive Frec: 0 LogProb: -13.991256099283266
Palabra: adjacent Frec: 0 LogProb: -13.991256099283266
Palabra: adjust Frec: 0 LogProb: -13.991256099283266
Palabra: adjusted Frec: 0 LogProb: -13.991256099283266
Palabra: adjusting Frec: 0 LogProb: -13.991256099283266
Palabra: admin Frec: 1 LogProb: -12.991256099283264
Palabra: admin_notices Frec: 0 LogProb: -13.991256099283266
Palabra: adminhtml Frec: 0 LogProb: -13.991256099283266
Palabra: administrating Frec: 0 LogProb: -13.991256099283266
Palabra: administration Frec: 0 LogProb: -13.991256099283266
Palabra: administrative Frec: 0 LogProb: -13.991256099283266
Palabra: administrator Frec: 0 LogProb: -13.991256099283266
Palabra: administrators Frec: 0 LogProb: -13.991256099283266
Palabra: adminpanel Frec: 0 LogProb: -13.991256099283266
Palabra: admins Frec: 0 LogProb: -13.991256099283266
Palabra: ado Frec: 0 LogProb: -13.991256099283266
Palabra: adodb Frec: 0 LogProb: -13.991256099283266
Palabra: adonet Frec: 0 LogProb: -13.991256099283266
Palabra: ads Frec: 0 LogProb: -13.991256099283266
Palabra: adsense Frec: 0 LogProb: -13.991256099283266
Palabra: advance Frec: 0 LogProb: -13.991256099283266
Palabra: advanced Frec: 0 LogProb: -13.991256099283266
Palabra: advancements Frec: 0 LogProb: -13.991256099283266
Palabra: advantage Frec: 0 LogProb: -13.991256099283266
Palabra: advantages Frec: 0 LogProb: -13.991256099283266
Palabra: adverbs Frec: 0 LogProb: -13.991256099283266
Palabra: advertisement Frec: 0 LogProb: -13.991256099283266
Palabra: advice Frec: 0 LogProb: -13.991256099283266
Palabra: adviced Frec: 0 LogProb: -13.991256099283266
Palabra: advises Frec: 0 LogProb: -13.991256099283266
Palabra: adwords Frec: 0 LogProb: -13.991256099283266
Palabra: aero Frec: 0 LogProb: -13.991256099283266
Palabra: affect Frec: 0 LogProb: -13.991256099283266
Palabra: affecting Frec: 0 LogProb: -13.991256099283266
Palabra: affects Frec: 0 LogProb: -13.991256099283266
Palabra: affiliate Frec: 0 LogProb: -13.991256099283266
Palabra: afp Frec: 0 LogProb: -13.991256099283266
Palabra: aftertransactioncompletion Frec: 0 LogProb: -13.991256099283266
Palabra: afterward Frec: 0 LogProb: -13.991256099283266
Palabra: agains Frec: 0 LogProb: -13.991256099283266
Palabra: agenda Frec: 0 LogProb: -13.991256099283266
Palabra: agent Frec: 0 LogProb: -13.991256099283266
Palabra: aggragate Frec: 0 LogProb: -13.991256099283266
Palabra: aggregate Frec: 0 LogProb: -13.991256099283266
Palabra: aggregates Frec: 0 LogProb: -13.991256099283266
Palabra: aggregation Frec: 0 LogProb: -13.991256099283266
Palabra: aggregator Frec: 0 LogProb: -13.991256099283266
Palabra: agnostic Frec: 0 LogProb: -13.991256099283266
Palabra: ago Frec: 1 LogProb: -12.991256099283264
Palabra: ahah Frec: 0 LogProb: -13.991256099283266
Palabra: aheadworks Frec: 0 LogProb: -13.991256099283266
Palabra: ahhh Frec: 0 LogProb: -13.991256099283266
Palabra: air Frec: 0 LogProb: -13.991256099283266
Palabra: airport Frec: 0 LogProb: -13.991256099283266
Palabra: ajah Frec: 0 LogProb: -13.991256099283266
Palabra: ajax Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxcontroltoolkit Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxify Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxifying Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxoptions Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxpage Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxsend Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxsetup Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxsmartpart Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxstart Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxstop Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxsubmit Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxupload Frec: 0 LogProb: -13.991256099283266
Palabra: ajaxy Frec: 0 LogProb: -13.991256099283266
Palabra: ajdt Frec: 0 LogProb: -13.991256099283266
Palabra: ajex Frec: 0 LogProb: -13.991256099283266
Palabra: ajp Frec: 0 LogProb: -13.991256099283266
Palabra: ajp_ilink_send Frec: 0 LogProb: -13.991256099283266
Palabra: ajx Frec: 0 LogProb: -13.991256099283266
Palabra: aka Frec: 0 LogProb: -13.991256099283266
Palabra: akka Frec: 0 LogProb: -13.991256099283266
Palabra: ala Frec: 0 LogProb: -13.991256099283266
Palabra: alarm Frec: 0 LogProb: -13.991256099283266
Palabra: album Frec: 1 LogProb: -12.991256099283264
Palabra: alert Frec: 1 LogProb: -12.991256099283264
Palabra: alerts Frec: 0 LogProb: -13.991256099283266
Palabra: alex Frec: 0 LogProb: -13.991256099283266
Palabra: alfabet Frec: 0 LogProb: -13.991256099283266
Palabra: alfresco Frec: 0 LogProb: -13.991256099283266
Palabra: algebra Frec: 0 LogProb: -13.991256099283266
Palabra: algebraic Frec: 0 LogProb: -13.991256099283266
Palabra: algorithm Frec: 0 LogProb: -13.991256099283266
Palabra: algorithms Frec: 0 LogProb: -13.991256099283266
Palabra: alias Frec: 0 LogProb: -13.991256099283266
Palabra: aliased Frec: 0 LogProb: -13.991256099283266
Palabra: aliases Frec: 0 LogProb: -13.991256099283266
Palabra: aliasing Frec: 0 LogProb: -13.991256099283266
Palabra: aliasrecord Frec: 0 LogProb: -13.991256099283266
Palabra: align Frec: 0 LogProb: -13.991256099283266
Palabra: aligned Frec: 0 LogProb: -13.991256099283266
Palabra: alignment Frec: 0 LogProb: -13.991256099283266
Palabra: alist Frec: 0 LogProb: -13.991256099283266
Palabra: alive Frec: 0 LogProb: -13.991256099283266
Palabra: allocate Frec: 1 LogProb: -12.991256099283264
Palabra: allocated Frec: 1 LogProb: -12.991256099283264
Palabra: allocating Frec: 0 LogProb: -13.991256099283266
Palabra: allocation Frec: 0 LogProb: -13.991256099283266
Palabra: allot Frec: 0 LogProb: -13.991256099283266
Palabra: allow Frec: 0 LogProb: -13.991256099283266
Palabra: allowances Frec: 0 LogProb: -13.991256099283266
Palabra: allowed Frec: 0 LogProb: -13.991256099283266
Palabra: allowing Frec: 0 LogProb: -13.991256099283266
Palabra: allowoverride Frec: 0 LogProb: -13.991256099283266
Palabra: allows Frec: 0 LogProb: -13.991256099283266
Palabra: allowunsafeupdates Frec: 0 LogProb: -13.991256099283266
Palabra: allusers Frec: 0 LogProb: -13.991256099283266
Palabra: alluserswebpart Frec: 0 LogProb: -13.991256099283266
Palabra: alot Frec: 0 LogProb: -13.991256099283266
Palabra: alpabetical Frec: 0 LogProb: -13.991256099283266
Palabra: alpha Frec: 1 LogProb: -12.991256099283264
Palabra: alphabet Frec: 0 LogProb: -13.991256099283266
Palabra: alphabetically Frec: 0 LogProb: -13.991256099283266
Palabra: alphabetize Frec: 0 LogProb: -13.991256099283266
Palabra: alphanumeric Frec: 0 LogProb: -13.991256099283266
