Número de documentos(preguntas) del corpus : 896
Número de palabras del corpus: 5515
Palabra: 12 Frec: 1 LogProb: -12.989483201928495
Palabra: 12154 Frec: 0 LogProb: -13.989483201928495
Palabra: 1251 Frec: 0 LogProb: -13.989483201928495
Palabra: 12514 Frec: 0 LogProb: -13.989483201928495
Palabra: 12519 Frec: 0 LogProb: -13.989483201928495
Palabra: 12547 Frec: 0 LogProb: -13.989483201928495
Palabra: 12560 Frec: 0 LogProb: -13.989483201928495
Palabra: 12638 Frec: 0 LogProb: -13.989483201928495
Palabra: 127 Frec: 0 LogProb: -13.989483201928495
Palabra: 128bit Frec: 0 LogProb: -13.989483201928495
Palabra: 13 Frec: 0 LogProb: -13.989483201928495
Palabra: 13119 Frec: 0 LogProb: -13.989483201928495
Palabra: 1325 Frec: 1 LogProb: -12.989483201928495
Palabra: 13t11 Frec: 0 LogProb: -13.989483201928495
Palabra: 14 Frec: 0 LogProb: -13.989483201928495
Palabra: 14795 Frec: 0 LogProb: -13.989483201928495
Palabra: 15 Frec: 0 LogProb: -13.989483201928495
Palabra: 15min Frec: 0 LogProb: -13.989483201928495
Palabra: 16 Frec: 0 LogProb: -13.989483201928495
Palabra: 170m Frec: 0 LogProb: -13.989483201928495
Palabra: 18 Frec: 0 LogProb: -13.989483201928495
Palabra: 1900 Frec: 0 LogProb: -13.989483201928495
Palabra: 1970 Frec: 0 LogProb: -13.989483201928495
Palabra: 1d Frec: 0 LogProb: -13.989483201928495
Palabra: 1ga Frec: 0 LogProb: -13.989483201928495
Palabra: 1p Frec: 0 LogProb: -13.989483201928495
Palabra: 1s Frec: 0 LogProb: -13.989483201928495
Palabra: 1z0 Frec: 0 LogProb: -13.989483201928495
Palabra: 2 Frec: 8 LogProb: -10.819558200486183
Palabra: 20 Frec: 0 LogProb: -13.989483201928495
Palabra: 200 Frec: 0 LogProb: -13.989483201928495
Palabra: 2000 Frec: 2 LogProb: -12.404520701207337
Palabra: 2002 Frec: 0 LogProb: -13.989483201928495
Palabra: 2003 Frec: 6 LogProb: -11.18212827987089
Palabra: 2005 Frec: 2 LogProb: -12.404520701207337
Palabra: 2007 Frec: 66 LogProb: -7.923394011470722
Palabra: 2008 Frec: 7 LogProb: -10.989483201928493
Palabra: 2009 Frec: 0 LogProb: -13.989483201928495
Palabra: 2009b Frec: 0 LogProb: -13.989483201928495
Palabra: 2010 Frec: 0 LogProb: -13.989483201928495
Palabra: 2058 Frec: 0 LogProb: -13.989483201928495
Palabra: 206 Frec: 0 LogProb: -13.989483201928495
Palabra: 209px Frec: 0 LogProb: -13.989483201928495
Palabra: 2147352567 Frec: 0 LogProb: -13.989483201928495
Palabra: 23 Frec: 0 LogProb: -13.989483201928495
Palabra: 24 Frec: 0 LogProb: -13.989483201928495
Palabra: 2400 Frec: 0 LogProb: -13.989483201928495
Palabra: 25 Frec: 0 LogProb: -13.989483201928495
Palabra: 25293 Frec: 0 LogProb: -13.989483201928495
Palabra: 255 Frec: 0 LogProb: -13.989483201928495
Palabra: 266 Frec: 0 LogProb: -13.989483201928495
Palabra: 27 Frec: 0 LogProb: -13.989483201928495
Palabra: 27101 Frec: 0 LogProb: -13.989483201928495
Palabra: 28 Frec: 0 LogProb: -13.989483201928495
Palabra: 28579 Frec: 0 LogProb: -13.989483201928495
Palabra: 2b Frec: 0 LogProb: -13.989483201928495
Palabra: 2c Frec: 0 LogProb: -13.989483201928495
Palabra: 2checkout Frec: 0 LogProb: -13.989483201928495
Palabra: 2d Frec: 0 LogProb: -13.989483201928495
Palabra: 2k7 Frec: 1 LogProb: -12.989483201928495
Palabra: 2k8 Frec: 0 LogProb: -13.989483201928495
Palabra: 2n Frec: 0 LogProb: -13.989483201928495
Palabra: 2nd Frec: 0 LogProb: -13.989483201928495
Palabra: 3 Frec: 16 LogProb: -9.902020360678154
Palabra: 300 Frec: 0 LogProb: -13.989483201928495
Palabra: 301 Frec: 0 LogProb: -13.989483201928495
Palabra: 302 Frec: 0 LogProb: -13.989483201928495
Palabra: 303 Frec: 0 LogProb: -13.989483201928495
Palabra: 304 Frec: 0 LogProb: -13.989483201928495
Palabra: 30m Frec: 0 LogProb: -13.989483201928495
Palabra: 31600 Frec: 0 LogProb: -13.989483201928495
Palabra: 32 Frec: 0 LogProb: -13.989483201928495
Palabra: 3221225477 Frec: 0 LogProb: -13.989483201928495
Palabra: 32bit Frec: 1 LogProb: -12.989483201928495
Palabra: 336027900 Frec: 0 LogProb: -13.989483201928495
Palabra: 3954275 Frec: 0 LogProb: -13.989483201928495
Palabra: 3d Frec: 0 LogProb: -13.989483201928495
Palabra: 3g Frec: 0 LogProb: -13.989483201928495
Palabra: 3m Frec: 0 LogProb: -13.989483201928495
Palabra: 3rd Frec: 1 LogProb: -12.989483201928495
Palabra: 4 Frec: 1 LogProb: -12.989483201928495
Palabra: 40 Frec: 0 LogProb: -13.989483201928495
Palabra: 400 Frec: 0 LogProb: -13.989483201928495
Palabra: 4000 Frec: 0 LogProb: -13.989483201928495
Palabra: 400k Frec: 0 LogProb: -13.989483201928495
Palabra: 401 Frec: 0 LogProb: -13.989483201928495
Palabra: 403 Frec: 1 LogProb: -12.989483201928495
Palabra: 4030 Frec: 0 LogProb: -13.989483201928495
Palabra: 4031 Frec: 0 LogProb: -13.989483201928495
Palabra: 404 Frec: 1 LogProb: -12.989483201928495
Palabra: 404s Frec: 0 LogProb: -13.989483201928495
Palabra: 405 Frec: 0 LogProb: -13.989483201928495
Palabra: 408 Frec: 0 LogProb: -13.989483201928495
Palabra: 409 Frec: 0 LogProb: -13.989483201928495
Palabra: 42s02 Frec: 0 LogProb: -13.989483201928495
Palabra: 443 Frec: 0 LogProb: -13.989483201928495
Palabra: 45 Frec: 0 LogProb: -13.989483201928495
Palabra: 46 Frec: 0 LogProb: -13.989483201928495
Palabra: 47 Frec: 0 LogProb: -13.989483201928495
Palabra: 4795e Frec: 0 LogProb: -13.989483201928495
Palabra: 4gb Frec: 0 LogProb: -13.989483201928495
Palabra: 4th Frec: 0 LogProb: -13.989483201928495
Palabra: 4x Frec: 0 LogProb: -13.989483201928495
Palabra: 5 Frec: 3 LogProb: -11.989483201928495
Palabra: 50 Frec: 1 LogProb: -12.989483201928495
Palabra: 500 Frec: 0 LogProb: -13.989483201928495
Palabra: 501 Frec: 0 LogProb: -13.989483201928495
Palabra: 502 Frec: 0 LogProb: -13.989483201928495
Palabra: 503 Frec: 0 LogProb: -13.989483201928495
Palabra: 50727 Frec: 0 LogProb: -13.989483201928495
Palabra: 55 Frec: 0 LogProb: -13.989483201928495
Palabra: 563 Frec: 0 LogProb: -13.989483201928495
Palabra: 5g Frec: 0 LogProb: -13.989483201928495
Palabra: 5pm Frec: 0 LogProb: -13.989483201928495
Palabra: 6 Frec: 2 LogProb: -12.404520701207337
Palabra: 60 Frec: 0 LogProb: -13.989483201928495
Palabra: 63 Frec: 0 LogProb: -13.989483201928495
Palabra: 64 Frec: 0 LogProb: -13.989483201928495
Palabra: 643853 Frec: 1 LogProb: -12.989483201928495
Palabra: 64bit Frec: 1 LogProb: -12.989483201928495
Palabra: 64bits Frec: 0 LogProb: -13.989483201928495
Palabra: 65536 Frec: 0 LogProb: -13.989483201928495
Palabra: 6i Frec: 0 LogProb: -13.989483201928495
Palabra: 6x Frec: 0 LogProb: -13.989483201928495
Palabra: 6x6 Frec: 0 LogProb: -13.989483201928495
Palabra: 7 Frec: 0 LogProb: -13.989483201928495
Palabra: 70 Frec: 0 LogProb: -13.989483201928495
Palabra: 700 Frec: 0 LogProb: -13.989483201928495
Palabra: 701 Frec: 0 LogProb: -13.989483201928495
Palabra: 7129 Frec: 0 LogProb: -13.989483201928495
Palabra: 77 Frec: 0 LogProb: -13.989483201928495
Palabra: 777 Frec: 0 LogProb: -13.989483201928495
Palabra: 7a2e0f92 Frec: 0 LogProb: -13.989483201928495
Palabra: 8 Frec: 1 LogProb: -12.989483201928495
Palabra: 80 Frec: 1 LogProb: -12.989483201928495
Palabra: 800 Frec: 0 LogProb: -13.989483201928495
Palabra: 8000 Frec: 0 LogProb: -13.989483201928495
Palabra: 80020009 Frec: 0 LogProb: -13.989483201928495
Palabra: 8080 Frec: 0 LogProb: -13.989483201928495
Palabra: 8859 Frec: 0 LogProb: -13.989483201928495
Palabra: 8i Frec: 0 LogProb: -13.989483201928495
Palabra: 9 Frec: 0 LogProb: -13.989483201928495
Palabra: 90 Frec: 0 LogProb: -13.989483201928495
Palabra: 91 Frec: 0 LogProb: -13.989483201928495
Palabra: 95 Frec: 0 LogProb: -13.989483201928495
Palabra: 97 Frec: 0 LogProb: -13.989483201928495
Palabra: 99 Frec: 0 LogProb: -13.989483201928495
Palabra: 9am Frec: 0 LogProb: -13.989483201928495
Palabra: 9i Frec: 0 LogProb: -13.989483201928495
Palabra: _ Frec: 0 LogProb: -13.989483201928495
Palabra: ____ Frec: 0 LogProb: -13.989483201928495
Palabra: __line__ Frec: 0 LogProb: -13.989483201928495
Palabra: __module_registered Frec: 0 LogProb: -13.989483201928495
Palabra: _a3jo Frec: 0 LogProb: -13.989483201928495
Palabra: _best_ Frec: 0 LogProb: -13.989483201928495
Palabra: _class Frec: 0 LogProb: -13.989483201928495
Palabra: _dynamic_ Frec: 0 LogProb: -13.989483201928495
Palabra: _get Frec: 0 LogProb: -13.989483201928495
Palabra: _jms_text_message Frec: 0 LogProb: -13.989483201928495
Palabra: _layouts Frec: 2 LogProb: -12.404520701207337
Palabra: _main Frec: 0 LogProb: -13.989483201928495
Palabra: _menu Frec: 0 LogProb: -13.989483201928495
Palabra: _preparelayout Frec: 0 LogProb: -13.989483201928495
Palabra: _preprocess Frec: 0 LogProb: -13.989483201928495
Palabra: _redirect Frec: 0 LogProb: -13.989483201928495
Palabra: _root_ Frec: 0 LogProb: -13.989483201928495
Palabra: _server Frec: 0 LogProb: -13.989483201928495
Palabra: _session Frec: 0 LogProb: -13.989483201928495
Palabra: _svn Frec: 0 LogProb: -13.989483201928495
Palabra: a1 Frec: 0 LogProb: -13.989483201928495
Palabra: a2 Frec: 0 LogProb: -13.989483201928495
Palabra: aac Frec: 0 LogProb: -13.989483201928495
Palabra: ab Frec: 0 LogProb: -13.989483201928495
Palabra: abandoned Frec: 0 LogProb: -13.989483201928495
Palabra: abc Frec: 0 LogProb: -13.989483201928495
Palabra: ability Frec: 0 LogProb: -13.989483201928495
Palabra: abiltiy Frec: 0 LogProb: -13.989483201928495
Palabra: able Frec: 0 LogProb: -13.989483201928495
Palabra: abort Frec: 0 LogProb: -13.989483201928495
Palabra: abouticondata Frec: 0 LogProb: -13.989483201928495
Palabra: abrecordref Frec: 0 LogProb: -13.989483201928495
Palabra: absence Frec: 0 LogProb: -13.989483201928495
Palabra: absolute Frec: 1 LogProb: -12.989483201928495
Palabra: abstract Frec: 0 LogProb: -13.989483201928495
Palabra: abstractapplicationcontext Frec: 0 LogProb: -13.989483201928495
Palabra: abstractentitytuplizer Frec: 0 LogProb: -13.989483201928495
Palabra: abstraction Frec: 0 LogProb: -13.989483201928495
Palabra: abstracttransactionaljunit4springcontexttests Frec: 0 LogProb: -13.989483201928495
Palabra: abstractview Frec: 0 LogProb: -13.989483201928495
Palabra: absurd Frec: 0 LogProb: -13.989483201928495
Palabra: abused Frec: 0 LogProb: -13.989483201928495
Palabra: abybody Frec: 0 LogProb: -13.989483201928495
Palabra: academic Frec: 0 LogProb: -13.989483201928495
Palabra: accelerating Frec: 0 LogProb: -13.989483201928495
Palabra: acceleration Frec: 0 LogProb: -13.989483201928495
Palabra: accent Frec: 0 LogProb: -13.989483201928495
Palabra: accented Frec: 0 LogProb: -13.989483201928495
Palabra: accept Frec: 0 LogProb: -13.989483201928495
Palabra: acceptable Frec: 0 LogProb: -13.989483201928495
Palabra: accepted Frec: 0 LogProb: -13.989483201928495
Palabra: accepting Frec: 0 LogProb: -13.989483201928495
Palabra: accepts Frec: 0 LogProb: -13.989483201928495
Palabra: accesed Frec: 0 LogProb: -13.989483201928495
Palabra: accesing Frec: 0 LogProb: -13.989483201928495
Palabra: access Frec: 22 LogProb: -9.465921245871481
Palabra: accessdecisionmanager Frec: 0 LogProb: -13.989483201928495
Palabra: accessdenied Frec: 1 LogProb: -12.989483201928495
Palabra: accessed Frec: 0 LogProb: -13.989483201928495
Palabra: accessibility Frec: 0 LogProb: -13.989483201928495
Palabra: accessible Frec: 0 LogProb: -13.989483201928495
Palabra: accessing Frec: 7 LogProb: -10.989483201928493
Palabra: accessor Frec: 1 LogProb: -12.989483201928495
Palabra: accessors Frec: 0 LogProb: -13.989483201928495
Palabra: accesss Frec: 0 LogProb: -13.989483201928495
Palabra: accident Frec: 0 LogProb: -13.989483201928495
Palabra: accidental Frec: 0 LogProb: -13.989483201928495
Palabra: accidentally Frec: 0 LogProb: -13.989483201928495
Palabra: according Frec: 0 LogProb: -13.989483201928495
Palabra: accordingly Frec: 0 LogProb: -13.989483201928495
Palabra: accordion Frec: 0 LogProb: -13.989483201928495
Palabra: account Frec: 1 LogProb: -12.989483201928495
Palabra: accounts Frec: 0 LogProb: -13.989483201928495
Palabra: accross Frec: 0 LogProb: -13.989483201928495
Palabra: accumulated Frec: 0 LogProb: -13.989483201928495
Palabra: accuracy Frec: 0 LogProb: -13.989483201928495
Palabra: accurate Frec: 0 LogProb: -13.989483201928495
Palabra: accurately Frec: 0 LogProb: -13.989483201928495
Palabra: acegi Frec: 0 LogProb: -13.989483201928495
Palabra: acessing Frec: 0 LogProb: -13.989483201928495
Palabra: acheive Frec: 0 LogProb: -13.989483201928495
Palabra: achieve Frec: 0 LogProb: -13.989483201928495
Palabra: achieved Frec: 0 LogProb: -13.989483201928495
Palabra: achievieng Frec: 0 LogProb: -13.989483201928495
Palabra: achieving Frec: 0 LogProb: -13.989483201928495
Palabra: achive Frec: 0 LogProb: -13.989483201928495
Palabra: ack Frec: 0 LogProb: -13.989483201928495
Palabra: acl Frec: 0 LogProb: -13.989483201928495
Palabra: acls Frec: 0 LogProb: -13.989483201928495
Palabra: acquire Frec: 0 LogProb: -13.989483201928495
Palabra: acquisition Frec: 0 LogProb: -13.989483201928495
Palabra: act Frec: 0 LogProb: -13.989483201928495
Palabra: acting Frec: 0 LogProb: -13.989483201928495
Palabra: action Frec: 3 LogProb: -11.989483201928495
Palabra: actionlink Frec: 0 LogProb: -13.989483201928495
Palabra: actionmessages Frec: 0 LogProb: -13.989483201928495
Palabra: actions Frec: 1 LogProb: -12.989483201928495
Palabra: actionscript Frec: 0 LogProb: -13.989483201928495
Palabra: activate Frec: 0 LogProb: -13.989483201928495
Palabra: activated Frec: 0 LogProb: -13.989483201928495
Palabra: activating Frec: 0 LogProb: -13.989483201928495
Palabra: activation Frec: 1 LogProb: -12.989483201928495
Palabra: activator Frec: 0 LogProb: -13.989483201928495
Palabra: active Frec: 2 LogProb: -12.404520701207337
Palabra: activecell Frec: 0 LogProb: -13.989483201928495
Palabra: activecollab Frec: 1 LogProb: -12.989483201928495
Palabra: activedirectory Frec: 1 LogProb: -12.989483201928495
Palabra: activemq Frec: 0 LogProb: -13.989483201928495
Palabra: activerecord Frec: 0 LogProb: -13.989483201928495
Palabra: activex Frec: 0 LogProb: -13.989483201928495
Palabra: activexobject Frec: 0 LogProb: -13.989483201928495
Palabra: activiting Frec: 0 LogProb: -13.989483201928495
Palabra: activity Frec: 1 LogProb: -12.989483201928495
Palabra: actor Frec: 0 LogProb: -13.989483201928495
Palabra: actors Frec: 0 LogProb: -13.989483201928495
Palabra: actual Frec: 1 LogProb: -12.989483201928495
Palabra: actually Frec: 1 LogProb: -12.989483201928495
Palabra: ad Frec: 3 LogProb: -11.989483201928495
Palabra: adapter Frec: 0 LogProb: -13.989483201928495
Palabra: adapters Frec: 1 LogProb: -12.989483201928495
Palabra: adapting Frec: 0 LogProb: -13.989483201928495
Palabra: add Frec: 24 LogProb: -9.34562701215377
Palabra: add_action Frec: 0 LogProb: -13.989483201928495
Palabra: addapplicationfont Frec: 0 LogProb: -13.989483201928495
Palabra: addattributetofilter Frec: 0 LogProb: -13.989483201928495
Palabra: addchild Frec: 0 LogProb: -13.989483201928495
Palabra: added Frec: 3 LogProb: -11.989483201928495
Palabra: addendum Frec: 1 LogProb: -12.989483201928495
Palabra: addfieldtofilter Frec: 0 LogProb: -13.989483201928495
Palabra: addiing Frec: 0 LogProb: -13.989483201928495
Palabra: addin Frec: 0 LogProb: -13.989483201928495
Palabra: adding Frec: 6 LogProb: -11.18212827987089
Palabra: addins Frec: 0 LogProb: -13.989483201928495
Palabra: addition Frec: 0 LogProb: -13.989483201928495
Palabra: additional Frec: 0 LogProb: -13.989483201928495
Palabra: additionaly Frec: 0 LogProb: -13.989483201928495
Palabra: additions Frec: 0 LogProb: -13.989483201928495
Palabra: addlanguage Frec: 0 LogProb: -13.989483201928495
Palabra: addobserver Frec: 0 LogProb: -13.989483201928495
Palabra: addoleobject Frec: 0 LogProb: -13.989483201928495
Palabra: addon Frec: 0 LogProb: -13.989483201928495
Palabra: addoutputfilterbytype Frec: 0 LogProb: -13.989483201928495
Palabra: addref Frec: 0 LogProb: -13.989483201928495
Palabra: address Frec: 0 LogProb: -13.989483201928495
Palabra: addresses Frec: 0 LogProb: -13.989483201928495
Palabra: addressing Frec: 0 LogProb: -13.989483201928495
Palabra: addrole Frec: 1 LogProb: -12.989483201928495
Palabra: addroledef Frec: 1 LogProb: -12.989483201928495
Palabra: adds Frec: 0 LogProb: -13.989483201928495
Palabra: addsolution Frec: 1 LogProb: -12.989483201928495
Palabra: addtional Frec: 0 LogProb: -13.989483201928495
Palabra: addvertising Frec: 0 LogProb: -13.989483201928495
Palabra: addwidget Frec: 0 LogProb: -13.989483201928495
Palabra: adive Frec: 0 LogProb: -13.989483201928495
Palabra: adjacent Frec: 0 LogProb: -13.989483201928495
Palabra: adjust Frec: 1 LogProb: -12.989483201928495
Palabra: adjusted Frec: 0 LogProb: -13.989483201928495
Palabra: adjusting Frec: 0 LogProb: -13.989483201928495
Palabra: admin Frec: 4 LogProb: -11.667555107041132
Palabra: admin_notices Frec: 0 LogProb: -13.989483201928495
Palabra: adminhtml Frec: 0 LogProb: -13.989483201928495
Palabra: administrating Frec: 0 LogProb: -13.989483201928495
Palabra: administration Frec: 2 LogProb: -12.404520701207337
Palabra: administrative Frec: 0 LogProb: -13.989483201928495
Palabra: administrator Frec: 1 LogProb: -12.989483201928495
Palabra: administrators Frec: 0 LogProb: -13.989483201928495
Palabra: adminpanel Frec: 0 LogProb: -13.989483201928495
Palabra: admins Frec: 0 LogProb: -13.989483201928495
Palabra: ado Frec: 0 LogProb: -13.989483201928495
Palabra: adodb Frec: 0 LogProb: -13.989483201928495
Palabra: adonet Frec: 0 LogProb: -13.989483201928495
Palabra: ads Frec: 0 LogProb: -13.989483201928495
Palabra: adsense Frec: 0 LogProb: -13.989483201928495
Palabra: advance Frec: 0 LogProb: -13.989483201928495
Palabra: advanced Frec: 0 LogProb: -13.989483201928495
Palabra: advancements Frec: 0 LogProb: -13.989483201928495
Palabra: advantage Frec: 0 LogProb: -13.989483201928495
Palabra: advantages Frec: 0 LogProb: -13.989483201928495
Palabra: adverbs Frec: 0 LogProb: -13.989483201928495
Palabra: advertisement Frec: 0 LogProb: -13.989483201928495
Palabra: advice Frec: 0 LogProb: -13.989483201928495
Palabra: adviced Frec: 0 LogProb: -13.989483201928495
Palabra: advises Frec: 0 LogProb: -13.989483201928495
Palabra: adwords Frec: 0 LogProb: -13.989483201928495
Palabra: aero Frec: 0 LogProb: -13.989483201928495
Palabra: affect Frec: 1 LogProb: -12.989483201928495
Palabra: affecting Frec: 0 LogProb: -13.989483201928495
Palabra: affects Frec: 0 LogProb: -13.989483201928495
Palabra: affiliate Frec: 0 LogProb: -13.989483201928495
Palabra: afp Frec: 0 LogProb: -13.989483201928495
Palabra: aftertransactioncompletion Frec: 0 LogProb: -13.989483201928495
Palabra: afterward Frec: 0 LogProb: -13.989483201928495
Palabra: agains Frec: 0 LogProb: -13.989483201928495
Palabra: agenda Frec: 1 LogProb: -12.989483201928495
Palabra: agent Frec: 0 LogProb: -13.989483201928495
Palabra: aggragate Frec: 0 LogProb: -13.989483201928495
Palabra: aggregate Frec: 1 LogProb: -12.989483201928495
Palabra: aggregates Frec: 0 LogProb: -13.989483201928495
Palabra: aggregation Frec: 0 LogProb: -13.989483201928495
Palabra: aggregator Frec: 0 LogProb: -13.989483201928495
Palabra: agnostic Frec: 0 LogProb: -13.989483201928495
Palabra: ago Frec: 0 LogProb: -13.989483201928495
Palabra: ahah Frec: 0 LogProb: -13.989483201928495
Palabra: aheadworks Frec: 0 LogProb: -13.989483201928495
Palabra: ahhh Frec: 0 LogProb: -13.989483201928495
Palabra: air Frec: 0 LogProb: -13.989483201928495
Palabra: airport Frec: 0 LogProb: -13.989483201928495
Palabra: ajah Frec: 0 LogProb: -13.989483201928495
Palabra: ajax Frec: 3 LogProb: -11.989483201928495
Palabra: ajaxcontroltoolkit Frec: 0 LogProb: -13.989483201928495
Palabra: ajaxify Frec: 0 LogProb: -13.989483201928495
Palabra: ajaxifying Frec: 0 LogProb: -13.989483201928495
Palabra: ajaxoptions Frec: 0 LogProb: -13.989483201928495
Palabra: ajaxpage Frec: 0 LogProb: -13.989483201928495
Palabra: ajaxsend Frec: 0 LogProb: -13.989483201928495
Palabra: ajaxsetup Frec: 0 LogProb: -13.989483201928495
Palabra: ajaxsmartpart Frec: 1 LogProb: -12.989483201928495
Palabra: ajaxstart Frec: 0 LogProb: -13.989483201928495
Palabra: ajaxstop Frec: 0 LogProb: -13.989483201928495
Palabra: ajaxsubmit Frec: 0 LogProb: -13.989483201928495
Palabra: ajaxupload Frec: 0 LogProb: -13.989483201928495
Palabra: ajaxy Frec: 0 LogProb: -13.989483201928495
Palabra: ajdt Frec: 0 LogProb: -13.989483201928495
Palabra: ajex Frec: 0 LogProb: -13.989483201928495
Palabra: ajp Frec: 0 LogProb: -13.989483201928495
Palabra: ajp_ilink_send Frec: 0 LogProb: -13.989483201928495
Palabra: ajx Frec: 0 LogProb: -13.989483201928495
Palabra: aka Frec: 0 LogProb: -13.989483201928495
Palabra: akka Frec: 0 LogProb: -13.989483201928495
Palabra: ala Frec: 0 LogProb: -13.989483201928495
Palabra: alarm Frec: 0 LogProb: -13.989483201928495
Palabra: album Frec: 0 LogProb: -13.989483201928495
Palabra: alert Frec: 2 LogProb: -12.404520701207337
Palabra: alerts Frec: 2 LogProb: -12.404520701207337
Palabra: alex Frec: 0 LogProb: -13.989483201928495
Palabra: alfabet Frec: 0 LogProb: -13.989483201928495
Palabra: alfresco Frec: 0 LogProb: -13.989483201928495
Palabra: algebra Frec: 0 LogProb: -13.989483201928495
Palabra: algebraic Frec: 0 LogProb: -13.989483201928495
Palabra: algorithm Frec: 0 LogProb: -13.989483201928495
Palabra: algorithms Frec: 0 LogProb: -13.989483201928495
Palabra: alias Frec: 1 LogProb: -12.989483201928495
Palabra: aliased Frec: 0 LogProb: -13.989483201928495
Palabra: aliases Frec: 0 LogProb: -13.989483201928495
Palabra: aliasing Frec: 0 LogProb: -13.989483201928495
Palabra: aliasrecord Frec: 0 LogProb: -13.989483201928495
Palabra: align Frec: 0 LogProb: -13.989483201928495
Palabra: aligned Frec: 0 LogProb: -13.989483201928495
Palabra: alignment Frec: 0 LogProb: -13.989483201928495
Palabra: alist Frec: 1 LogProb: -12.989483201928495
Palabra: alive Frec: 0 LogProb: -13.989483201928495
Palabra: allocate Frec: 0 LogProb: -13.989483201928495
Palabra: allocated Frec: 0 LogProb: -13.989483201928495
Palabra: allocating Frec: 0 LogProb: -13.989483201928495
Palabra: allocation Frec: 0 LogProb: -13.989483201928495
Palabra: allot Frec: 0 LogProb: -13.989483201928495
Palabra: allow Frec: 4 LogProb: -11.667555107041132
Palabra: allowances Frec: 0 LogProb: -13.989483201928495
Palabra: allowed Frec: 2 LogProb: -12.404520701207337
Palabra: allowing Frec: 1 LogProb: -12.989483201928495
Palabra: allowoverride Frec: 0 LogProb: -13.989483201928495
Palabra: allows Frec: 1 LogProb: -12.989483201928495
Palabra: allowunsafeupdates Frec: 1 LogProb: -12.989483201928495
Palabra: allusers Frec: 1 LogProb: -12.989483201928495
Palabra: alluserswebpart Frec: 1 LogProb: -12.989483201928495
Palabra: alot Frec: 0 LogProb: -13.989483201928495
Palabra: alpabetical Frec: 0 LogProb: -13.989483201928495
Palabra: alpha Frec: 0 LogProb: -13.989483201928495
Palabra: alphabet Frec: 0 LogProb: -13.989483201928495
Palabra: alphabetically Frec: 0 LogProb: -13.989483201928495
Palabra: alphabetize Frec: 0 LogProb: -13.989483201928495
Palabra: alphanumeric Frec: 0 LogProb: -13.989483201928495
